Plot Title: 20775523,,,,,,
#,"Date Time, GMT-07:00","Low Range, μS/cm (LGR S/N: 20775523, SEN S/N: 20775523)","Full Range, μS/cm (LGR S/N: 20775523, SEN S/N: 20775523)","Temp, °C (LGR S/N: 20775523, SEN S/N: 20775523)",Coupler Detached (LGR S/N: 20775523),End Of File (LGR S/N: 20775523)
9648,2023-04-05T18:17:21Z,40.5,34.5,5.56,,
9649,2023-04-05T18:17:24Z,40.5,34.1,5.57,,
9650,2023-04-05T18:17:27Z,40.5,34.1,5.57,,
9651,2023-04-05T18:17:30Z,40.5,34.1,5.56,,
9652,2023-04-05T18:17:33Z,40.5,34.1,5.55,,
9653,2023-04-05T18:17:36Z,40.6,34.1,5.56,,
9654,2023-04-05T18:17:39Z,40.5,34.1,5.56,,
9655,2023-04-05T18:17:42Z,40.5,34.5,5.56,,
9656,2023-04-05T18:17:45Z,40.5,34.1,5.57,,
9657,2023-04-05T18:17:48Z,40.5,34.1,5.56,,
9658,2023-04-05T18:17:51Z,40.5,34.5,5.55,,
9659,2023-04-05T18:17:54Z,40.5,34.1,5.55,,
9660,2023-04-05T18:17:57Z,40.5,34.1,5.57,,
9661,2023-04-05T18:18:00Z,40.5,34.1,5.55,,
9662,2023-04-05T18:18:03Z,40.5,34.1,5.56,,
9663,2023-04-05T18:18:06Z,40.6,34.1,5.56,,
9664,2023-04-05T18:18:09Z,40.5,34.1,5.55,,
9665,2023-04-05T18:18:12Z,40.5,34.1,5.56,,
9666,2023-04-05T18:18:15Z,40.5,34.1,5.55,,
9667,2023-04-05T18:18:18Z,40.5,34.1,5.55,,
9668,2023-04-05T18:18:21Z,40.5,34.1,5.55,,
9669,2023-04-05T18:18:24Z,40.5,34.1,5.56,,
9670,2023-04-05T18:18:27Z,40.6,34.1,5.54,,
9671,2023-04-05T18:18:30Z,40.5,34.1,5.55,,
9672,2023-04-05T18:18:33Z,40.5,34.1,5.54,,
9673,2023-04-05T18:18:36Z,40.5,34.1,5.55,,
9674,2023-04-05T18:18:39Z,40.5,34.1,5.55,,
9675,2023-04-05T18:18:42Z,40.5,34.1,5.54,,
9676,2023-04-05T18:18:45Z,40.5,34.1,5.55,,
9677,2023-04-05T18:18:48Z,40.5,34.1,5.55,,
9678,2023-04-05T18:18:51Z,40.6,34.1,5.56,,
9679,2023-04-05T18:18:54Z,40.5,34.1,5.54,,
9680,2023-04-05T18:18:57Z,40.5,34.1,5.55,,
9681,2023-04-05T18:19:00Z,40.5,34.1,5.54,,
9682,2023-04-05T18:19:03Z,40.5,34.1,5.54,,
9683,2023-04-05T18:19:06Z,40.6,34.1,5.54,,
9684,2023-04-05T18:19:09Z,40.5,34.1,5.55,,
9685,2023-04-05T18:19:12Z,40.5,34.1,5.54,,
9686,2023-04-05T18:19:15Z,40.5,34.1,5.54,,
9687,2023-04-05T18:19:18Z,40.5,34.1,5.54,,
9688,2023-04-05T18:19:21Z,40.5,34.1,5.53,,
9689,2023-04-05T18:19:24Z,40.5,34.1,5.54,,
9690,2023-04-05T18:19:27Z,40.5,34.1,5.54,,
9691,2023-04-05T18:19:30Z,40.6,34.1,5.55,,
9692,2023-04-05T18:19:33Z,40.5,34.1,5.53,,
9693,2023-04-05T18:19:36Z,40.5,34.1,5.54,,
9694,2023-04-05T18:19:39Z,40.5,34.1,5.54,,
9695,2023-04-05T18:19:42Z,40.5,34.1,5.53,,
9696,2023-04-05T18:19:45Z,40.5,34.1,5.54,,
9697,2023-04-05T18:19:48Z,40.5,34.1,5.54,,
9698,2023-04-05T18:19:51Z,40.5,34.1,5.54,,
9699,2023-04-05T18:19:54Z,40.5,34.1,5.54,,
9700,2023-04-05T18:19:57Z,40.5,34.1,5.53,,
9701,2023-04-05T18:20:00Z,40.5,34.1,5.54,,
9702,2023-04-05T18:20:03Z,40.5,34.1,5.53,,
9703,2023-04-05T18:20:06Z,40.5,34.1,5.53,,
9704,2023-04-05T18:20:09Z,40.5,34.1,5.53,,
9705,2023-04-05T18:20:12Z,40.5,34.1,5.54,,
9706,2023-04-05T18:20:15Z,40.5,34.1,5.54,,
9707,2023-04-05T18:20:18Z,40.5,34.1,5.53,,
9708,2023-04-05T18:20:21Z,40.5,34.1,5.55,,
9709,2023-04-05T18:20:24Z,40.5,34.1,5.53,,
9710,2023-04-05T18:20:27Z,40.5,34.1,5.53,,
9711,2023-04-05T18:20:30Z,40.5,34.1,5.54,,
9712,2023-04-05T18:20:33Z,40.5,34.1,5.53,,
9713,2023-04-05T18:20:36Z,40.5,34.1,5.51,,
9714,2023-04-05T18:20:39Z,40.5,34.1,5.54,,
9715,2023-04-05T18:20:42Z,40.5,34.1,5.53,,
9716,2023-04-05T18:20:45Z,40.5,34.1,5.53,,
9717,2023-04-05T18:20:48Z,40.5,34.1,5.53,,
9718,2023-04-05T18:20:51Z,40.5,34.1,5.54,,
9719,2023-04-05T18:20:54Z,40.5,34.1,5.53,,
9720,2023-04-05T18:20:57Z,40.5,34.1,5.53,,
9721,2023-04-05T18:21:00Z,40.5,34.1,5.51,,
9722,2023-04-05T18:21:03Z,40.5,34.1,5.54,,
9723,2023-04-05T18:21:06Z,40.5,34.1,5.51,,
9724,2023-04-05T18:21:09Z,40.5,34.1,5.53,,
9725,2023-04-05T18:21:12Z,40.5,34.1,5.51,,
9726,2023-04-05T18:21:15Z,40.5,34.1,5.51,,
9727,2023-04-05T18:21:18Z,40.5,34.1,5.53,,
9728,2023-04-05T18:21:21Z,40.5,34.1,5.53,,
9729,2023-04-05T18:21:24Z,40.5,34.1,5.5,,
9730,2023-04-05T18:21:27Z,40.5,34.1,5.53,,
9731,2023-04-05T18:21:30Z,40.5,34.1,5.53,,
9732,2023-04-05T18:21:33Z,40.5,34.1,5.51,,
9733,2023-04-05T18:21:36Z,40.5,34.1,5.51,,
9734,2023-04-05T18:21:39Z,40.5,34.1,5.51,,
9735,2023-04-05T18:21:42Z,40.5,34.1,5.54,,
9736,2023-04-05T18:21:45Z,40.5,34.1,5.5,,
9737,2023-04-05T18:21:48Z,40.5,34.1,5.5,,
9738,2023-04-05T18:21:51Z,40.5,34.1,5.51,,
9739,2023-04-05T18:21:54Z,40.5,34.1,5.51,,
9740,2023-04-05T18:21:57Z,40.5,34.1,5.53,,
9741,2023-04-05T18:22:00Z,40.5,34.1,5.53,,
9742,2023-04-05T18:22:03Z,40.5,34.1,5.51,,
9743,2023-04-05T18:22:06Z,40.5,34.1,5.51,,
9744,2023-04-05T18:22:09Z,40.5,34.1,5.5,,
9745,2023-04-05T18:22:12Z,40.5,34.1,5.51,,
9746,2023-04-05T18:22:15Z,40.5,34.1,5.5,,
9747,2023-04-05T18:22:18Z,40.5,34.1,5.51,,
9748,2023-04-05T18:22:21Z,40.5,34.1,5.5,,
9749,2023-04-05T18:22:24Z,40.4,34.1,5.5,,
9750,2023-04-05T18:22:27Z,40.5,34.1,5.51,,
9751,2023-04-05T18:22:30Z,40.5,34.1,5.49,,
9752,2023-04-05T18:22:33Z,40.5,34.1,5.49,,
9753,2023-04-05T18:22:36Z,40.5,34.1,5.5,,
9754,2023-04-05T18:22:39Z,40.5,34.1,5.51,,
9755,2023-04-05T18:22:42Z,40.5,34.1,5.5,,
9756,2023-04-05T18:22:45Z,40.5,34.1,5.5,,
9757,2023-04-05T18:22:48Z,40.5,34.1,5.5,,
9758,2023-04-05T18:22:51Z,40.5,34.1,5.5,,
9759,2023-04-05T18:22:54Z,40.5,34.1,5.49,,
9760,2023-04-05T18:22:57Z,40.4,34.1,5.5,,
9761,2023-04-05T18:23:00Z,40.5,34.1,5.51,,
9762,2023-04-05T18:23:03Z,40.5,34.1,5.51,,
9763,2023-04-05T18:23:06Z,40.5,34.1,5.5,,
9764,2023-04-05T18:23:09Z,40.4,34.1,5.5,,
9765,2023-04-05T18:23:12Z,40.5,34.1,5.5,,
9766,2023-04-05T18:23:15Z,40.5,34.1,5.5,,
9767,2023-04-05T18:23:18Z,40.5,34.1,5.5,,
9768,2023-04-05T18:23:21Z,40.4,34.1,5.51,,
9769,2023-04-05T18:23:24Z,40.5,33.7,5.5,,
9770,2023-04-05T18:23:27Z,40.5,34.1,5.5,,
9771,2023-04-05T18:23:30Z,40.5,34.1,5.49,,
9772,2023-04-05T18:23:33Z,40.5,34.5,5.5,,
9773,2023-04-05T18:23:36Z,40.4,34.1,5.5,,
9774,2023-04-05T18:23:39Z,40.4,34.1,5.49,,
9775,2023-04-05T18:23:42Z,40.5,34.1,5.48,,
9776,2023-04-05T18:23:45Z,40.5,34.1,5.49,,
9777,2023-04-05T18:23:48Z,40.5,34.1,5.5,,
9778,2023-04-05T18:23:51Z,40.5,34.1,5.5,,
9779,2023-04-05T18:23:54Z,40.5,34.1,5.5,,
9780,2023-04-05T18:23:57Z,40.5,34.1,5.49,,
9781,2023-04-05T18:24:00Z,40.5,34.1,5.49,,
9782,2023-04-05T18:24:03Z,40.5,34.1,5.5,,
9783,2023-04-05T18:24:06Z,40.4,34.1,5.5,,
9784,2023-04-05T18:24:09Z,40.5,34.1,5.49,,
9785,2023-04-05T18:24:12Z,40.5,34.1,5.49,,
9786,2023-04-05T18:24:15Z,40.5,34.1,5.49,,
9787,2023-04-05T18:24:18Z,40.5,34.1,5.49,,
9788,2023-04-05T18:24:21Z,40.5,34.1,5.48,,
9789,2023-04-05T18:24:24Z,40.5,34.1,5.49,,
9790,2023-04-05T18:24:27Z,40.5,34.1,5.49,,
9791,2023-04-05T18:24:30Z,40.4,34.1,5.49,,
9792,2023-04-05T18:24:33Z,40.4,34.1,5.49,,
9793,2023-04-05T18:24:36Z,40.4,34.1,5.48,,
9794,2023-04-05T18:24:39Z,40.4,34.1,5.49,,
9795,2023-04-05T18:24:42Z,40.4,34.1,5.49,,
9796,2023-04-05T18:24:45Z,40.5,34.1,5.48,,
9797,2023-04-05T18:24:48Z,40.5,34.1,5.5,,
9798,2023-04-05T18:24:51Z,40.5,34.1,5.48,,
9799,2023-04-05T18:24:54Z,40.5,34.1,5.48,,
9800,2023-04-05T18:24:57Z,40.4,34.1,5.5,,
9801,2023-04-05T18:25:00Z,40.5,34.1,5.48,,
9802,2023-04-05T18:25:03Z,40.4,34.1,5.49,,
9803,2023-04-05T18:25:06Z,40.4,34.1,5.48,,
9804,2023-04-05T18:25:09Z,40.4,34.1,5.48,,
9805,2023-04-05T18:25:12Z,40.4,34.1,5.48,,
9806,2023-04-05T18:25:15Z,40.4,34.1,5.48,,
9807,2023-04-05T18:25:18Z,40.4,34.1,5.49,,
9808,2023-04-05T18:25:21Z,40.5,34.1,5.48,,
9809,2023-04-05T18:25:24Z,40.4,34.1,5.48,,
9810,2023-04-05T18:25:27Z,40.4,34.1,5.48,,
9811,2023-04-05T18:25:30Z,40.5,34.1,5.48,,
9812,2023-04-05T18:25:33Z,40.5,34.1,5.48,,
9813,2023-04-05T18:25:36Z,40.4,34.1,5.48,,
9814,2023-04-05T18:25:39Z,40.4,34.1,5.45,,
9815,2023-04-05T18:25:42Z,40.4,34.1,5.48,,
9816,2023-04-05T18:25:45Z,40.4,34.1,5.48,,
9817,2023-04-05T18:25:48Z,40.5,33.7,5.47,,
9818,2023-04-05T18:25:51Z,40.5,34.1,5.45,,
9819,2023-04-05T18:25:54Z,40.4,34.1,5.48,,
9820,2023-04-05T18:25:57Z,40.3,34.1,5.45,,
9821,2023-04-05T18:26:00Z,40.4,34.1,5.45,,
9822,2023-04-05T18:26:03Z,40.4,34.1,5.48,,
9823,2023-04-05T18:26:06Z,40.4,34.1,5.47,,
9824,2023-04-05T18:26:09Z,40.4,34.1,5.48,,
9825,2023-04-05T18:26:12Z,40.4,34.1,5.45,,
9826,2023-04-05T18:26:15Z,40.4,34.1,5.47,,
9827,2023-04-05T18:26:18Z,40.4,34.1,5.47,,
9828,2023-04-05T18:26:21Z,40.4,34.1,5.45,,
9829,2023-04-05T18:26:24Z,40.4,34.1,5.47,,
9830,2023-04-05T18:26:27Z,40.4,34.1,5.45,,
9831,2023-04-05T18:26:30Z,40.4,34.1,5.47,,
9832,2023-04-05T18:26:33Z,40.4,34.1,5.47,,
9833,2023-04-05T18:26:36Z,40.4,34.1,5.45,,
9834,2023-04-05T18:26:39Z,40.5,34.1,5.45,,
9835,2023-04-05T18:26:42Z,40.3,34.1,5.45,,
9836,2023-04-05T18:26:45Z,40.3,34.1,5.47,,
9837,2023-04-05T18:26:48Z,40.4,34.1,5.47,,
9838,2023-04-05T18:26:51Z,40.4,34.1,5.45,,
9839,2023-04-05T18:26:54Z,40.4,34.1,5.45,,
9840,2023-04-05T18:26:57Z,40.4,34.1,5.45,,
9841,2023-04-05T18:27:00Z,40.4,34.1,5.44,,
9842,2023-04-05T18:27:03Z,40.4,34.1,5.45,,
9843,2023-04-05T18:27:06Z,40.5,34.1,5.44,,
9844,2023-04-05T18:27:09Z,40.4,34.1,5.45,,
9845,2023-04-05T18:27:12Z,40.4,34.1,5.45,,
9846,2023-04-05T18:27:15Z,40.4,34.1,5.47,,
9847,2023-04-05T18:27:18Z,40.3,34.1,5.44,,
9848,2023-04-05T18:27:21Z,40.4,34.1,5.45,,
9849,2023-04-05T18:27:24Z,40.4,34.1,5.45,,
9850,2023-04-05T18:27:27Z,40.5,34.1,5.44,,
9851,2023-04-05T18:27:30Z,40.4,34.1,5.45,,
9852,2023-04-05T18:27:33Z,40.4,34.1,5.44,,
9853,2023-04-05T18:27:36Z,40.3,34.1,5.44,,
9854,2023-04-05T18:27:39Z,40.4,34.1,5.44,,
9855,2023-04-05T18:27:42Z,40.4,34.1,5.44,,
9856,2023-04-05T18:27:45Z,40.4,34.1,5.45,,
9857,2023-04-05T18:27:48Z,40.4,34.1,5.44,,
9858,2023-04-05T18:27:51Z,40.4,34.1,5.44,,
9859,2023-04-05T18:27:54Z,40.4,34.1,5.44,,
9860,2023-04-05T18:27:57Z,40.4,33.7,5.45,,
9861,2023-04-05T18:28:00Z,40.4,34.1,5.44,,
9862,2023-04-05T18:28:03Z,40.4,34.1,5.44,,
9863,2023-04-05T18:28:06Z,40.4,34.1,5.45,,
9864,2023-04-05T18:28:09Z,40.3,34.1,5.45,,
9865,2023-04-05T18:28:12Z,40.4,34.1,5.45,,
9866,2023-04-05T18:28:15Z,40.4,34.1,5.44,,
9867,2023-04-05T18:28:18Z,40.4,34.1,5.44,,
9868,2023-04-05T18:28:21Z,40.4,34.1,5.44,,
9869,2023-04-05T18:28:24Z,40.4,34.1,5.44,,
9870,2023-04-05T18:28:27Z,40.3,34.1,5.43,,
9871,2023-04-05T18:28:30Z,40.4,34.1,5.43,,
9872,2023-04-05T18:28:33Z,40.4,34.1,5.43,,
9873,2023-04-05T18:28:36Z,40.4,34.1,5.44,,
9874,2023-04-05T18:28:39Z,40.3,34.1,5.43,,
9875,2023-04-05T18:28:42Z,40.4,34.1,5.44,,
9876,2023-04-05T18:28:45Z,40.4,34.1,5.44,,
9877,2023-04-05T18:28:48Z,40.4,34.1,5.44,,
9878,2023-04-05T18:28:51Z,40.4,34.1,5.43,,
9879,2023-04-05T18:28:54Z,40.3,34.1,5.44,,
9880,2023-04-05T18:28:57Z,40.4,34.1,5.42,,
9881,2023-04-05T18:29:00Z,40.4,34.1,5.42,,
9882,2023-04-05T18:29:03Z,40.3,33.7,5.43,,
9883,2023-04-05T18:29:06Z,40.4,34.1,5.43,,
9884,2023-04-05T18:29:09Z,40.4,33.7,5.43,,
9885,2023-04-05T18:29:12Z,40.4,34.1,5.43,,
9886,2023-04-05T18:29:15Z,40.4,34.1,5.44,,
9887,2023-04-05T18:29:18Z,40.3,34.1,5.43,,
9888,2023-04-05T18:29:21Z,40.4,34.1,5.42,,
9889,2023-04-05T18:29:24Z,40.4,34.1,5.43,,
9890,2023-04-05T18:29:27Z,40.3,34.1,5.43,,
9891,2023-04-05T18:29:30Z,40.4,34.1,5.43,,
9892,2023-04-05T18:29:33Z,40.4,34.1,5.43,,
9893,2023-04-05T18:29:36Z,40.3,34.1,5.42,,
9894,2023-04-05T18:29:39Z,40.3,34.1,5.42,,
9895,2023-04-05T18:29:42Z,40.4,34.1,5.42,,
9896,2023-04-05T18:29:45Z,40.3,34.1,5.42,,
9897,2023-04-05T18:29:48Z,40.4,34.1,5.43,,
9898,2023-04-05T18:29:51Z,40.3,34.1,5.42,,
9899,2023-04-05T18:29:54Z,40.3,34.1,5.42,,
9900,2023-04-05T18:29:57Z,40.3,34.1,5.42,,
9901,2023-04-05T18:30:00Z,40.3,34.1,5.42,,
9902,2023-04-05T18:30:03Z,40.3,34.1,5.43,,
9903,2023-04-05T18:30:06Z,40.3,34.1,5.42,,
9904,2023-04-05T18:30:09Z,40.3,34.1,5.42,,
9905,2023-04-05T18:30:12Z,40.3,34.1,5.42,,
9906,2023-04-05T18:30:15Z,40.3,33.7,5.42,,
9907,2023-04-05T18:30:18Z,40.4,34.1,5.42,,
9908,2023-04-05T18:30:21Z,40.3,34.1,5.43,,
9909,2023-04-05T18:30:24Z,40.3,34.1,5.42,,
9910,2023-04-05T18:30:27Z,40.3,34.1,5.42,,
9911,2023-04-05T18:30:30Z,40.3,34.1,5.43,,
9912,2023-04-05T18:30:33Z,40.4,34.1,5.42,,
9913,2023-04-05T18:30:36Z,40.3,34.1,5.41,,
9914,2023-04-05T18:30:39Z,40.3,34.1,5.42,,
9915,2023-04-05T18:30:42Z,40.3,34.1,5.41,,
9916,2023-04-05T18:30:45Z,40.3,34.1,5.41,,
9917,2023-04-05T18:30:48Z,40.3,34.1,5.42,,
9918,2023-04-05T18:30:51Z,40.3,34.1,5.42,,
9919,2023-04-05T18:30:54Z,40.3,34.1,5.41,,
9920,2023-04-05T18:30:57Z,40.3,34.1,5.41,,
9921,2023-04-05T18:31:00Z,40.3,34.1,5.42,,
9922,2023-04-05T18:31:03Z,40.3,33.7,5.42,,
9923,2023-04-05T18:31:06Z,40.3,34.1,5.42,,
9924,2023-04-05T18:31:09Z,40.4,34.1,5.41,,
9925,2023-04-05T18:31:12Z,40.3,34.1,5.41,,
9926,2023-04-05T18:31:15Z,40.3,34.1,5.41,,
9927,2023-04-05T18:31:18Z,40.3,34.1,5.39,,
9928,2023-04-05T18:31:21Z,40.3,34.1,5.39,,
9929,2023-04-05T18:31:24Z,40.4,33.7,5.42,,
9930,2023-04-05T18:31:27Z,40.3,34.1,5.39,,
9931,2023-04-05T18:31:30Z,40.3,34.1,5.39,,
9932,2023-04-05T18:31:33Z,40.3,33.8,5.41,,
9933,2023-04-05T18:31:36Z,40.3,34.1,5.41,,
9934,2023-04-05T18:31:39Z,40.3,34.1,5.39,,
9935,2023-04-05T18:31:42Z,40.3,34.1,5.41,,
9936,2023-04-05T18:31:45Z,40.3,34.1,5.41,,
9937,2023-04-05T18:31:48Z,40.3,33.7,5.42,,
9938,2023-04-05T18:31:51Z,40.3,34.1,5.39,,
9939,2023-04-05T18:31:54Z,40.4,34.1,5.39,,
9940,2023-04-05T18:31:57Z,40.3,34.1,5.41,,
9941,2023-04-05T18:32:00Z,40.3,34.1,5.39,,
9942,2023-04-05T18:32:03Z,40.3,34.1,5.39,,
9943,2023-04-05T18:32:06Z,40.3,34.1,5.41,,
9944,2023-04-05T18:32:09Z,40.3,33.8,5.39,,
9945,2023-04-05T18:32:12Z,40.3,33.8,5.39,,
9946,2023-04-05T18:32:15Z,40.3,33.8,5.39,,
9947,2023-04-05T18:32:18Z,40.3,34.1,5.39,,
9948,2023-04-05T18:32:21Z,40.3,34.1,5.38,,
9949,2023-04-05T18:32:24Z,40.3,34.1,5.38,,
9950,2023-04-05T18:32:27Z,40.3,34.1,5.38,,
9951,2023-04-05T18:32:30Z,40.3,34.1,5.39,,
9952,2023-04-05T18:32:33Z,40.3,33.8,5.39,,
9953,2023-04-05T18:32:36Z,40.3,34.1,5.38,,
9954,2023-04-05T18:32:39Z,40.3,34.1,5.39,,
9955,2023-04-05T18:32:42Z,40.3,34.1,5.39,,
9956,2023-04-05T18:32:45Z,40.3,34.1,5.38,,
9957,2023-04-05T18:32:48Z,40.3,34.1,5.38,,
9958,2023-04-05T18:32:51Z,40.3,34.1,5.38,,
9959,2023-04-05T18:32:54Z,40.3,34.1,5.38,,
9960,2023-04-05T18:32:57Z,40.3,33.8,5.38,,
9961,2023-04-05T18:33:00Z,40.3,33.8,5.39,,
9962,2023-04-05T18:33:03Z,40.3,34.1,5.38,,
9963,2023-04-05T18:33:06Z,40.3,33.8,5.38,,
9964,2023-04-05T18:33:09Z,40.3,34.1,5.39,,
9965,2023-04-05T18:33:12Z,40.3,33.8,5.39,,
9966,2023-04-05T18:33:15Z,40.3,34.1,5.39,,
9967,2023-04-05T18:33:18Z,40.3,33.8,5.38,,
9968,2023-04-05T18:33:21Z,40.3,34.1,5.38,,
9969,2023-04-05T18:33:24Z,40.3,34.1,5.38,,
9970,2023-04-05T18:33:27Z,40.3,33.8,5.38,,
9971,2023-04-05T18:33:30Z,40.3,34.1,5.38,,
9972,2023-04-05T18:33:33Z,40.3,34.1,5.38,,
9973,2023-04-05T18:33:36Z,40.3,33.8,5.38,,
9974,2023-04-05T18:33:39Z,40.3,33.8,5.37,,
9975,2023-04-05T18:33:42Z,40.3,34.1,5.38,,
9976,2023-04-05T18:33:45Z,40.3,34.1,5.37,,
9977,2023-04-05T18:33:48Z,40.3,33.8,5.37,,
9978,2023-04-05T18:33:51Z,40.3,33.8,5.36,,
9979,2023-04-05T18:33:54Z,40.3,34.1,5.37,,
9980,2023-04-05T18:33:57Z,40.3,34.1,5.38,,
9981,2023-04-05T18:34:00Z,40.3,33.8,5.37,,
9982,2023-04-05T18:34:03Z,40.3,34.1,5.37,,
9983,2023-04-05T18:34:06Z,40.3,34.1,5.37,,
9984,2023-04-05T18:34:09Z,40.3,33.8,5.37,,
9985,2023-04-05T18:34:12Z,40.3,34.1,5.37,,
9986,2023-04-05T18:34:15Z,40.3,34.1,5.37,,
9987,2023-04-05T18:34:18Z,40.3,33.8,5.38,,
9988,2023-04-05T18:34:21Z,40.3,33.8,5.37,,
9989,2023-04-05T18:34:24Z,40.3,34.1,5.36,,
9990,2023-04-05T18:34:27Z,40.3,34.1,5.37,,
9991,2023-04-05T18:34:30Z,40.3,34.1,5.36,,
9992,2023-04-05T18:34:33Z,40.3,34.1,5.36,,
9993,2023-04-05T18:34:36Z,40.3,34.1,5.37,,
9994,2023-04-05T18:34:39Z,40.3,34.1,5.37,,
9995,2023-04-05T18:34:42Z,40.3,34.1,5.37,,
9996,2023-04-05T18:34:45Z,40.3,34.1,5.36,,
9997,2023-04-05T18:34:48Z,40.3,33.8,5.37,,
9998,2023-04-05T18:34:51Z,40.3,33.8,5.36,,
9999,2023-04-05T18:34:54Z,40.3,33.8,5.36,,
10000,2023-04-05T18:34:57Z,40.3,34.1,5.36,,
10001,2023-04-05T18:35:00Z,40.3,34.1,5.36,,
10002,2023-04-05T18:35:03Z,40.3,33.8,5.36,,
10003,2023-04-05T18:35:06Z,40.3,33.8,5.37,,
10004,2023-04-05T18:35:09Z,40.3,33.8,5.36,,
10005,2023-04-05T18:35:12Z,40.3,33.8,5.36,,
10006,2023-04-05T18:35:15Z,40.3,34.1,5.36,,
10007,2023-04-05T18:35:18Z,40.3,33.8,5.36,,
10008,2023-04-05T18:35:21Z,40.3,34.1,5.35,,
10009,2023-04-05T18:35:24Z,40.3,33.8,5.36,,
10010,2023-04-05T18:35:27Z,40.3,34.1,5.36,,
10011,2023-04-05T18:35:30Z,40.3,34.1,5.36,,
10012,2023-04-05T18:35:33Z,40.3,33.8,5.35,,
10013,2023-04-05T18:35:36Z,40.3,33.8,5.35,,
10014,2023-04-05T18:35:39Z,40.3,33.8,5.36,,
10015,2023-04-05T18:35:42Z,40.3,33.8,5.35,,
10016,2023-04-05T18:35:45Z,40.3,33.8,5.35,,
10017,2023-04-05T18:35:48Z,40.3,34.1,5.35,,
10018,2023-04-05T18:35:51Z,40.3,34.1,5.35,,
10019,2023-04-05T18:35:54Z,40.3,33.8,5.35,,
10020,2023-04-05T18:35:57Z,40.3,33.8,5.35,,
10021,2023-04-05T18:36:00Z,40.3,33.8,5.33,,
10022,2023-04-05T18:36:03Z,40.3,34.1,5.33,,
10023,2023-04-05T18:36:06Z,40.3,34.1,5.33,,
10024,2023-04-05T18:36:09Z,40.3,33.8,5.35,,
10025,2023-04-05T18:36:12Z,40.3,34.1,5.35,,
10026,2023-04-05T18:36:15Z,40.3,33.8,5.35,,
10027,2023-04-05T18:36:18Z,40.3,34.1,5.33,,
10028,2023-04-05T18:36:21Z,40.3,33.8,5.35,,
10029,2023-04-05T18:36:24Z,40.3,34.1,5.33,,
10030,2023-04-05T18:36:27Z,40.3,34.1,5.33,,
10031,2023-04-05T18:36:30Z,40.3,33.8,5.33,,
10032,2023-04-05T18:36:33Z,40.3,34.1,5.35,,
10033,2023-04-05T18:36:36Z,40.3,33.8,5.35,,
10034,2023-04-05T18:36:39Z,40.3,33.8,5.33,,
10035,2023-04-05T18:36:42Z,40.3,34.1,5.33,,
10036,2023-04-05T18:36:45Z,40.3,33.8,5.35,,
10037,2023-04-05T18:36:48Z,40.3,34.1,5.33,,
10038,2023-04-05T18:36:51Z,40.2,33.8,5.33,,
10039,2023-04-05T18:36:54Z,40.3,33.8,5.33,,
10040,2023-04-05T18:36:57Z,40.3,33.8,5.33,,
10041,2023-04-05T18:37:00Z,40.3,33.8,5.33,,
10042,2023-04-05T18:37:03Z,40.3,33.8,5.33,,
10043,2023-04-05T18:37:06Z,40.3,34.1,5.33,,
10044,2023-04-05T18:37:09Z,40.3,34.1,5.33,,
10045,2023-04-05T18:37:12Z,40.3,34.1,5.32,,
10046,2023-04-05T18:37:15Z,40.3,33.8,5.32,,
10047,2023-04-05T18:37:18Z,40.3,33.8,5.32,,
10048,2023-04-05T18:37:21Z,40.3,34.1,5.32,,
10049,2023-04-05T18:37:24Z,40.3,33.8,5.33,,
10050,2023-04-05T18:37:27Z,40.3,34.1,5.32,,
10051,2023-04-05T18:37:30Z,40.3,34.1,5.33,,
10052,2023-04-05T18:37:33Z,40.2,33.8,5.32,,
10053,2023-04-05T18:37:36Z,40.3,33.8,5.33,,
10054,2023-04-05T18:37:39Z,40.3,33.8,5.32,,
10055,2023-04-05T18:37:42Z,40.3,34.1,5.32,,
10056,2023-04-05T18:37:45Z,40.2,34.1,5.32,,
10057,2023-04-05T18:37:48Z,40.3,34.1,5.32,,
10058,2023-04-05T18:37:51Z,40.3,33.8,5.32,,
10059,2023-04-05T18:37:54Z,40.3,34.1,5.33,,
10060,2023-04-05T18:37:57Z,40.3,33.8,5.32,,
10061,2023-04-05T18:38:00Z,40.3,33.8,5.32,,
10062,2023-04-05T18:38:03Z,40.2,33.8,5.31,,
10063,2023-04-05T18:38:06Z,40.2,34.1,5.32,,
10064,2023-04-05T18:38:09Z,40.2,34.1,5.32,,
10065,2023-04-05T18:38:12Z,40.3,33.8,5.32,,
10066,2023-04-05T18:38:15Z,40.3,33.8,5.31,,
10067,2023-04-05T18:38:18Z,40.3,33.8,5.31,,
10068,2023-04-05T18:38:21Z,40.2,33.8,5.32,,
10069,2023-04-05T18:38:24Z,40.3,33.8,5.31,,
10070,2023-04-05T18:38:27Z,40.3,33.8,5.32,,
10071,2023-04-05T18:38:30Z,40.3,33.8,5.32,,
10072,2023-04-05T18:38:33Z,40.3,34.1,5.31,,
10073,2023-04-05T18:38:36Z,40.3,33.8,5.31,,
10074,2023-04-05T18:38:39Z,40.3,33.8,5.31,,
10075,2023-04-05T18:38:42Z,40.3,33.8,5.31,,
10076,2023-04-05T18:38:45Z,40.3,33.8,5.31,,
10077,2023-04-05T18:38:48Z,40.3,33.8,5.31,,
10078,2023-04-05T18:38:51Z,40.3,34.1,5.32,,
10079,2023-04-05T18:38:54Z,40.3,34.1,5.32,,
